mun_inegi,nom_ent,nom_mun,prop_corrup,tema,corrup,tema_total_de_ingresos,capitulo_impuestos,concepto_impuestos_sobre_el_patrimonio,partida_generica_impuesto_predial,partida_generica_adquisicion_de_bienes_inmuebles,concepto_impuesto_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_diversiones_y_espectaculos_publicos,concepto_accesorios,concepto_otros_impuestos,capitulo_contribuciones_de_mejoras,concepto_contribucion_de_mejoras_por_obras_publicas,capitulo_derechos,concepto_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,partida_generica_certificaciones_y_constancias,subpartida_generica_certificaciones_y_constancias_diversas,partida_generica_licencias_y_permisos,subpartida_generica_licencias_de_funcionamiento,partida_generica_inspecciones,subpartida_generica_sanidad,partida_generica_uso_y_suministro_de_agua_potable,partida_generica_servicios_de_desarrollo_urbano_y_obras_publicas,subpartida_generica_urbanizacion,partida_generica_diversos_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,concepto_derechos_por_prestacion_de_servicios,partida_generica_panteones,partida_generica_rastros,partida_generica_estacionamientos,partida_generica_seguridad_publica,partida_generica_alumbrado_publico,partida_generica_servicios_de_limpia_y_recoleccion_de_basura,partida_generica_diversos_derechos_por_prestacion_de_servicios,capitulo_productos,concepto_productos_de_tipo_corriente,partida_generica_intereses,concepto_otros_productos,capitulo_aprovechamientos,concepto_aprovechamientos_de_tipo_corriente,partida_generica_recargos,partida_generica_multas,partida_generica_donaciones_y_aprovechamientos_a_favor_del_estado,partida_generica_indemnizaciones_a_favor_del_estado,partida_generica_gastos_de_ejecucion,concepto_otros_aprovechamientos,capitulo_participaciones_federales,concepto_fondos_participables,partida_generica_fondo_general_de_participaciones,partida_generica_fondo_de_fomento_municipal,partida_generica_fondo_de_fiscalizacion,partida_generica_fondo_del_impuesto_sobre_la_renta,concepto_impuestos_participables,partida_generica_impuesto_sobre_automoviles_nuevos,partida_generica_impuesto_especial_sobre_produccion_y_servicios,partida_generica_ieps_gasolinas,concepto_otras_participaciones,partida_generica_participaciones_diversas,concepto_participaciones_estatales,capitulo_aportaciones_federales_y_estatales,concepto_aportaciones_del_ramo_general_33,partida_generica_aportaciones_a_municipios,subpartida_generica_fa_para_la_infraestructura_social_municipal,subpartida_generica_fa_para_el_fortalecimiento_de_los_municipios,concepto_recursos_federales_y_estatales_reasignados,partida_generica_recursos_federales,subpartida_generica_seguridad_publica,subpartida_generica_diversos_recursos_federales_reasignados,capitulo_financiamiento,concepto_deficit,subpartida_generica_comercio_ambulante,subpartida_generica_licencias_y_permisos_diversos,subpartida_generica_por_servicios_de_fraccionamiento,subpartida_generica_diversos_servicios_de_desarrollo_y_obras_publicas,partida_generica_mercados,concepto_otros_derechos,partida_generica_establecimientos_y_empresas,subpartida_generica_establecimientos_diversos,concepto_productos_de_tipo_capital,partida_generica_enajenacion_o_venta_de_bienes,subpartida_generica_bienes_muebles_e_inmuebles,concepto_adicionales,partida_generica_para_educacion,partida_generica_impuestos_adicionales_diversos,partida_generica_registros,subpartida_generica_registro_civil,subpartida_generica_educacion_publica,subpartida_generica_salud,subpartida_generica_comercio_nocivo,partida_generica_servicios_de_vialidad_y_transporte,subpartida_generica_control_vehicular,subpartida_generica_diversos_servicios_de_vialidad_y_de_transporte,partida_generica_reintegros,concepto_emprestitos,partida_generica_emprestitos_diversos,capitulo_otros_ingresos,concepto_otros_ingresos_extraordinarios,partida_generica_loterias_rifas_sorteos_y_juegos_permitidos,partida_generica_otros_impuestos_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_para_obras_de_infraestructura_urbana,subpartida_generica_ecologia_e_impacto_ambiental,partida_generica_rezagos,partida_generica_recursos_estatales,subpartida_generica_diversos_recursos_estatales_reasignados,subpartida_generica_licencias_para_construccion,partida_generica_arrendamientos,partida_generica_de_instituciones_bancarias,subpartida_generica_bancos_comerciales,concepto_impuesto_sobre_los_ingresos,partida_generica_ejercicio_de_profesiones_y_honorarios,partida_generica_enajenacion_de_bienes_muebles_y_adquisicion_de_vehiculos,subpartida_generica_banos_publicos,subpartida_generica_expedicion_de_licencias_de_manejo,subpartida_generica_panteones,subpartida_generica_centros_recreativos_y_culturales,partida_generica_actividades_mercantiles,partida_generica_traslado_de_dominio_de_bienes_inmuebles,subpartida_generica_registro_publico_de_la_propiedad_y_del_comercio,partida_generica_diversos_aprovechamientos_de_tipo_corriente,subpartida_generica_registros_diversos,subpartida_generica_talleres_graficos,partida_generica_derechos_zona_federal_maritima,partida_generica_otros_impuestos_sobre_el_patrimonio,subpartida_generica_bienes_muebles,subpartida_generica_bienes_inmuebles,subpartida_generica_educacion,subpartida_generica_asistencia_social,subpartida_generica_inspecciones_diversas,subpartida_generica_mercados,subpartida_generica_obra_publica,partida_generica_explotacion_de_minas,partida_generica_otros_impuestos_sobre_ingresos,partida_generica_anuncios_publicitarios,subpartida_generica_servicios_de_grua_y_almacenaje_de_vehiculos,subpartida_generica_rastros,subpartida_generica_concesiones_para_prestar_servicios_de_transporte,partida_generica_para_fomento_al_turismo
27013,Tabasco,Nacajuca,0,ingresos,0,518967779,22436208,22195382,12290772,0,0,0,0,240826,0,0,22264394,9729947,1753333,1753333,5737841,5110568,0,0,0,739837,0,0,7796268,171710,115255,0,0,0,0,7509303,0,0,0,0,1504087,1349187,0,977583,0,0,0,154900,275565477,238065511,182386025,30372909,17367178,7939399,11976538,1130237,2730627,8115674,18314712,18314712,7208716,197197613,140555226,140555226,46171782,94383444,56642387,55591652,8653834,39599411,0,0,407858,0,0,739837,0,4738179,0,0,0,0,0,0,0,0,1498936,1498936,0,0,219415,0,0,0,371604,0,0,0,0,0,0,0,0,0,1050735,1050735,0,0,0,0,0,0,0,0,0,0,0,0,9904610,0,0,0,0,0,0,0,0,0,0,0,0,7338407,0,0,0,0,0,0,0
28003,Tamaulipas,Altamira,4.999853312210291,ingresos,1,1265669539,100364833,81591314,51710749,29880565,44827,44827,18728692,0,0,0,106896802,95009324,85843,85843,8598172,0,0,0,0,84064189,0,20750,11789427,1733800,0,18511,2602506,0,63504,7371106,3822008,3822008,3822008,0,1460129,1460129,0,1460129,0,0,0,0,817577554,329085581,228224380,50100910,4491487,46268804,18980431,3609684,5854278,9516469,468677880,468677880,833662,234053775,232593314,232593314,66097667,166495647,1460461,1460461,1460461,0,0,0,5014327,3226268,83894445,169744,0,98051,0,0,0,0,0,0,0,0,0,0,0,0,357577,2240370,0,2240370,0,0,0,1494438,1494438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28009,Tamaulipas,Ciudad Madero,0.47677836967716847,ingresos,0,773258633,65099284,50836407,29169563,21666844,394290,394290,978589,12998863,0,0,51588847,11339738,0,0,0,0,0,0,0,0,0,11339738,40063271,0,0,0,0,0,0,40063271,82609,0,0,82609,9366895,0,0,0,0,0,0,9366895,360904322,280492511,221780207,48972560,4309953,5429791,17864397,3526022,5727005,8611370,60654329,60654329,1893085,221119140,191352007,191352007,43194778,148157229,29767133,29767133,1455430,28311703,65096692,65096692,0,0,0,0,0,76973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28022,Tamaulipas,Matamoros,0.9327049570550072,ingresos,0,1720312436,115129422,77767967,48533017,29234950,491750,491750,36869705,0,0,0,51652067,44661086,1312459,1312459,2278263,0,0,0,0,19068975,9796851,17850389,6990981,1864618,805348,0,0,0,18034,4302981,384734,384734,382344,0,1632261,1632261,6344,1569897,0,0,0,0,854470546,638133409,471723024,103846188,4030547,58533650,39267949,7479531,12139053,19649365,173861381,173861381,3207807,546249139,466688933,466688933,98116541,368572392,79560206,79512206,2050878,77509328,86460435,86460435,160266,1993467,9272124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124530,4151000,0,4151000,0,0,0,64333832,64333832,0,0,0,0,55936,48000,0,0,2390,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28027,Tamaulipas,Nuevo Laredo,9.206691167152451,ingresos,1,3387415870,142988725,106059669,78002353,0,0,0,0,36929056,0,0,34109048,9839763,5176937,5176937,4662826,0,0,0,0,0,0,0,16576789,3353030,659899,0,0,0,966241,11597619,8154791,8153524,6060085,0,46169575,46169575,0,13017255,0,0,0,0,2731353584,557379294,398429721,87803872,4242165,66903536,31901104,6323319,10265270,15312515,2138980171,2138980171,3093015,380545718,342922793,342922793,60008543,282914250,37622925,37622925,1947139,35675786,44094429,44094429,0,0,0,0,0,7692496,0,0,1267,1267,1267,0,0,0,0,0,0,0,293273,0,0,0,33152320,0,0,0,0,0,0,0,0,0,0,0,4369553,2093439,0,0,0,0,0,0,0,0,0,0,28057316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28032,Tamaulipas,Reynosa,0.9241891066534228,ingresos,0,2234432559,290303771,278101511,186408526,0,581335,581335,0,11620925,0,0,198105898,146733558,171217,171217,14391671,0,0,0,0,132170670,0,0,4478216,4475470,0,0,0,0,2746,0,34227241,1502792,0,32724449,10506384,7699136,0,7699136,0,0,0,2807248,1080575937,897876593,650869445,142072583,4508625,100425940,50952380,10242771,16588213,24121396,126782385,126782385,4964579,618323757,547576020,547576020,89875570,457700450,70747737,70747737,3828397,66919340,0,0,12825620,0,0,132170670,0,46894124,309656,309656,0,0,0,0,0,0,0,0,0,0,1566051,0,0,0,0,0,0,2389571,2389571,0,0,0,0,0,0,0,0,1193136,0,0,0,0,0,0,0,0,0,0,91692985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28038,Tamaulipas,Tampico,5.766427158179735,ingresos,1,1218461425,115137976,0,0,0,0,0,0,115137976,0,0,101448710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16716016,0,0,16716016,7239284,0,0,0,0,0,0,7239284,543349974,449021248,320919019,71030557,4306453,52765219,25750169,5112829,8309182,12328158,65471508,65471508,3107049,287231192,263275295,263275295,40575173,222700122,23955897,23955897,1668706,22287191,147338273,147338273,0,0,0,0,0,101448710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28041,Tamaulipas,Victoria,2.0931647732539163,ingresos,1,1056693494,87294666,83880166,53365709,30514457,85807,85807,3463665,0,0,0,52356210,46649795,26166066,26166066,12789219,0,0,0,0,7367201,7367201,0,5516012,765700,0,0,0,0,2582501,9269,5860692,5860692,5860692,0,9947791,9947791,0,9947791,0,0,0,0,532050202,496053650,352405903,78654565,4148352,60844830,28284904,5656244,9211418,13417242,2983381,2983381,4728267,310385405,288209276,288209276,43119301,245089975,22176129,22176129,4186049,17990080,58798528,58798528,1520875,10221389,0,0,2158542,55431,0,0,0,0,0,0,0,0,0,0,0,0,1046955,327309,302928,24381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29001,Tlaxcala,Amaxac de Guerrero,0,ingresos,0,46499540,1034073,983246,688076,0,0,0,294015,0,0,0,1841338,565015,219460,219460,63119,0,0,0,0,282436,180347,0,973457,0,0,0,0,424025,0,549432,7697,7697,4697,0,103702,103702,0,103702,0,0,0,0,25810745,21832485,14712379,5327059,667972,1125075,593092,67821,150430,374841,2412804,2412804,972364,13973251,11890980,11890980,4134813,7756167,2082271,2082271,0,2082271,3728734,3728734,63119,0,102089,0,0,59678,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29002,Tlaxcala,Apetatitlán de Antonio Carvajal,0,ingresos,0,79274981,2455915,2455915,2315074,0,0,0,212246,0,0,0,6750386,2018477,290935,282435,240014,0,0,0,0,1294809,567293,0,2938026,0,0,0,0,0,0,2938026,302367,302367,262108,0,153956,153956,0,153956,0,0,0,0,36703717,30469636,18591490,6726771,857500,4293875,791190,85052,190554,515584,4123902,4123902,1318989,32908640,14938619,14938619,4549445,10389174,17970021,17970021,0,17970021,0,0,17889,222125,727516,0,0,1581637,40259,0,0,0,0,0,0,0,192719,192719,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140841,0,0,0,0,0,0,0,0,0,0,0,40259,0,0,0,0,0,0,0,0
29005,Tlaxcala,Apizaco,1.4791793242043276,ingresos,0,344507418,42926814,39424976,31909192,0,0,0,3784338,0,647995,647995,28770530,6434056,549722,549722,1431204,0,0,0,0,4453130,2580350,0,10782937,0,2341275,0,0,6596478,1795184,50000,1029132,1029132,66483,0,128664,128664,8084,118228,0,0,2352,0,159913070,129489380,80822551,26411445,3561084,18694300,3790076,360413,806537,2623126,19861189,19861189,6772425,107498014,74873348,74873348,20151447,54721901,32624666,32624666,0,32624666,3593199,3593199,39049,1392155,1872780,0,0,11271037,962649,961449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7515784,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0
29009,Tlaxcala,Cuaxomulco,0,ingresos,0,34602779,408459,380291,362208,0,0,0,32756,0,48250,48250,1572085,84366,13712,13712,590,0,0,0,0,70064,31240,0,1333394,0,0,0,0,148260,0,1185134,308663,308663,98669,0,5856,5856,0,5856,0,0,0,0,22465745,20187599,13427161,4879723,617739,1262976,466082,63432,136289,266361,1111109,1111109,700955,9605820,8308793,8308793,4639508,3669285,1297027,1297027,0,1297027,187901,187901,590,0,38824,0,0,149737,209994,209994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29010,Tlaxcala,Chiautempan,0,ingresos,0,210798843,5857188,4677944,3337995,0,0,0,1826999,0,1326065,1326065,16520931,6046260,1093003,1093003,1529516,0,0,0,0,3413666,2385736,0,5613931,0,0,0,0,4442551,504152,667228,3124895,3124895,651570,0,2623771,2525307,0,2525307,0,0,0,98464,98033631,83384075,51017650,18567494,2359070,11439861,2615131,243269,516385,1855477,7247463,7247463,4786962,83312362,74565945,74565945,25838647,48727298,8746417,8746417,0,6450551,0,0,372117,1157399,1027930,0,0,4212985,2473325,2041010,0,0,0,0,0,0,10075,10075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339949,0,0,0,0,0,0,0,0,0,0,0,432315,2295866,0,0,0,0,0,0,0
29017,Tlaxcala,Mazatecochco de José María Morelos,0,ingresos,0,45451089,256743,229940,229940,0,0,0,26803,0,51321,51321,2034407,236584,33626,33626,9290,0,0,0,0,188426,77842,0,1690435,0,0,0,0,851035,0,839400,364198,353198,351998,11000,34857,34857,0,34857,0,0,0,0,25277336,22002539,14555921,5280844,665674,1500100,580381,68025,148176,364180,1746663,1746663,947753,17432227,14944943,14944943,7357903,7587040,2487284,2487284,0,2487284,0,0,9290,0,110584,0,0,107388,1200,1200,0,0,0,0,0,0,5242,5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29018,Tlaxcala,Contla de Juan Cuamatzi,0,ingresos,0,115882502,1498145,1408477,1161003,0,0,0,89668,0,0,0,4262162,519275,55208,55208,0,0,0,0,0,464067,298640,0,2862888,0,0,0,0,838041,0,2024847,282955,282955,25051,0,70656,70656,0,69486,0,1170,0,0,57710099,50483113,27120627,9778319,1301845,12282322,1318714,127843,275013,915858,3492068,3492068,2416204,52058485,41995016,41995016,16907935,25087081,10063469,10063469,0,10063469,0,0,0,0,165427,0,0,879999,257904,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247474,0,0,0,0,0,0,0,0,0,0,0,244904,0,0,0,0,0,0,0,0
29022,Tlaxcala,Acuamanala de Miguel Hidalgo,0,ingresos,0,34661629,800476,699725,695793,0,0,0,100751,0,0,0,1523016,638175,372616,372616,0,0,0,0,0,133066,80996,0,883055,0,0,0,0,540620,0,342435,2623,2623,701,0,3960,3960,0,3960,0,0,0,0,24157876,19884564,13546146,4724287,535266,1078865,616432,47506,147704,421222,2578512,2578512,1078368,8173678,7332080,7332080,3208310,4123770,841598,841598,0,841598,0,0,0,0,52070,0,0,1786,1922,1922,0,0,0,0,0,0,132493,132493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29023,Tlaxcala,Natívitas,0,ingresos,0,88019653,800099,800099,800099,0,0,0,0,0,112500,112500,6561935,3819936,65581,65581,0,0,0,0,0,3133046,854373,0,1810921,0,0,0,0,473476,0,1337445,482698,482698,455473,0,54943,54943,0,54943,0,0,0,0,40061868,35358195,24069750,8749977,1108720,1429748,1117816,113998,244017,759801,1612195,1612195,1973662,39945610,34207583,34207583,16770823,17436760,5738027,5738027,0,5738027,0,0,0,0,2278673,0,0,931078,27225,0,0,0,0,0,0,0,621309,621309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27225,0,0,0,0,0,0,0,0
29024,Tlaxcala,Panotla,0,ingresos,0,102273697,2355815,2122335,2067217,0,0,0,233480,0,0,0,3067221,111349,19983,19983,0,0,0,0,0,91366,79014,0,2890089,0,0,0,0,1504970,1850,1383269,21783,21783,21783,0,0,0,0,0,0,0,0,0,46328993,38244348,24781173,8980688,1128705,3353782,1158061,114917,252928,790216,4884010,4884010,2042574,42141641,31272626,31272626,12373581,18899045,10869015,10869015,0,10869015,8358244,8358244,0,0,12352,0,0,65783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29025,Tlaxcala,San Pablo del Monte,1.2395054674729007,ingresos,0,236590158,2470772,2011275,1441330,0,0,0,459497,0,174400,174400,12849636,2471392,578458,524458,298482,0,0,0,0,1594452,1254001,0,9671956,0,0,0,0,4014917,76218,5580821,957237,957237,649902,0,526637,526637,0,526637,0,0,0,0,91763049,70172926,48590167,14752281,2154440,4676038,2570537,222882,468753,1878902,14180817,14180817,4838769,127848427,103183331,103183331,49423295,53760036,24665096,24665096,0,24665096,0,0,169883,128599,340451,0,0,706288,307335,276535,0,0,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569945,0,0,0,0,0,0,0,0,0,0,0,30800,0,0,0,0,0,0,0,0
29026,Tlaxcala,Santa Cruz Tlaxcala,0,ingresos,0,73418308,3487211,3346632,1862500,0,0,0,140579,0,561238,561238,4298147,1328552,77067,77067,0,0,0,0,0,924428,643309,0,2333962,0,0,0,0,718259,0,1615703,74548,74548,21475,0,90899,90899,0,90899,0,0,0,0,39506403,29757298,19589369,7084449,885532,2197948,904357,89560,200811,613986,7257185,7257185,1587563,25399862,24710905,24710905,10622577,14088328,688957,688957,0,688957,0,0,0,0,281119,0,0,635633,53073,53073,0,0,0,0,0,0,327057,327057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29027,Tlaxcala,Tenancingo,0,ingresos,0,58680119,694562,378880,345288,0,0,0,315682,0,65000,65000,1579281,333927,76528,76528,135965,0,0,0,0,119934,67323,0,1166694,0,0,0,0,523989,0,642705,14014,14014,3146,0,883,883,0,883,0,0,0,0,26344184,23604123,16088926,5828362,731785,955050,660260,74418,164333,421509,985457,985457,1094344,28170519,18523638,18523638,9591240,8932398,9646881,9646881,0,9646881,1811676,1811676,135965,0,52611,0,0,78660,10868,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33592,0,0,0,0,0,0,0,0,0,0,0,10868,0,0,0,0,0,0,0,0
29028,Tlaxcala,Teolocholco,0,ingresos,0,84691064,1251332,1177075,1177075,0,0,0,74257,0,0,0,4438905,525801,72816,72816,20493,0,0,0,0,432322,109524,0,3707190,0,0,0,0,2618391,0,1088799,0,0,0,0,98442,98442,0,98442,0,0,0,0,36618995,32835801,21545155,7819497,986711,2484438,995196,100961,219119,675116,1042720,1042720,1745278,35408889,28429165,28429165,11460810,16968355,6979724,6979724,0,6979724,6874501,6874501,0,20493,322798,0,0,205914,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29029,Tlaxcala,Tepeyanco,0,ingresos,0,45624905,488745,460644,386721,0,0,0,28101,0,0,0,1370438,591245,415521,205871,43637,0,0,0,0,132087,43980,0,730075,0,0,0,0,406897,0,323178,33774,33774,17574,0,23500,23500,0,16134,0,7366,0,0,24699577,22210187,14972343,5435312,686321,1116211,599430,70285,152174,376971,910207,910207,979753,19008871,13988510,13988510,5603860,8384650,5020361,5020361,0,5020361,0,0,43637,0,88107,0,0,49118,16200,4200,0,0,0,0,0,0,0,0,209650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73923,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0
29031,Tlaxcala,Tetla de la Solidaridad,1.5533913997668198,ingresos,0,118713252,13463624,12666832,6179963,0,0,0,887363,0,182605,182605,13773456,4915636,955755,955755,17081,0,0,0,0,3021939,1188329,0,8414007,0,0,0,0,5598638,1271,2814098,142625,142625,34920,0,62564,62564,0,62564,0,0,0,0,47685062,42307070,27768145,10047296,1257549,3234080,1358760,127394,284344,947022,1576325,1576325,2442907,43403316,36326023,36326023,13627542,22698481,7077293,7077293,0,7077293,0,0,16659,422,1833610,0,0,353242,107705,68770,0,0,0,0,0,0,920861,920861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6486869,0,0,0,0,0,0,0,0,0,0,0,38935,0,0,0,0,0,0,0,0
29032,Tlaxcala,Tetlatlahuca,0,ingresos,0,47177325,140793,132431,125981,0,0,0,8362,0,0,0,1136338,23798,3614,3614,0,0,0,0,0,20184,16642,0,1058536,0,0,0,0,414103,0,644433,32884,274,274,32610,0,0,0,0,0,0,0,0,25985229,23406177,15858263,5732843,715832,1099239,655680,72304,162700,420676,834959,834959,1088413,19882081,16275553,16275553,6939478,9336075,3606528,3606528,0,3606528,0,0,0,0,3542,0,0,54004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29033,Tlaxcala,Tlaxcala,1.7799518142658974,ingresos,0,385637295,32490848,29028586,20714445,0,0,0,4124242,65471,1422764,1422764,35599199,15551623,2503046,2503046,4106521,0,0,0,0,7958860,6315754,0,13554779,0,90359,0,0,7876688,3067195,2520537,2990016,2989051,51889,965,1754408,1753986,11603,1523194,0,86505,132684,422,164213348,147457702,92901833,30133999,4113577,20308293,4363688,418898,921464,3023326,4584395,4584395,7807563,109175142,83512770,83512770,17357761,66155009,25662372,25662372,10030481,15631891,37991570,5991570,2400027,1706494,1643106,0,0,5765346,2937162,2304838,0,0,0,0,0,0,983196,983196,0,0,0,0,0,0,0,32000000,32000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8314141,0,0,0,0,0,0,0,0,0,0,0,632324,0,0,0,0,0,0,0,0
29035,Tlaxcala,Tocatlán,11.409550045913685,ingresos,1,31933961,176788,163958,163958,0,0,0,14910,0,0,0,850582,242337,15230,15230,17040,0,0,0,0,36163,19523,0,290357,0,0,0,0,0,0,290357,0,0,0,0,8363,8363,0,8363,0,0,0,0,19604512,17942111,11991199,4340383,543795,1066734,422548,55154,122694,244700,601553,601553,638300,9533860,9034704,9034704,4968006,4066698,499156,499156,0,499156,1759856,1759856,17040,0,16640,0,0,315808,0,0,0,0,0,0,0,0,173904,173904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29036,Tlaxcala,Totolac,0,ingresos,0,71718677,2559877,2008034,1735447,0,0,0,743455,138961,133530,133530,5645312,1394731,189813,189813,170046,0,0,0,0,632577,407517,0,2527383,0,0,0,0,804520,0,1722863,42990,42990,17033,0,42738,42738,0,42738,0,0,0,0,38822136,34920948,22726784,8250887,1041832,2901445,974372,106670,231087,636615,1278894,1278894,1647922,24472094,20844855,20844855,5662423,15182432,3627239,3627239,0,3627239,0,0,28899,141147,225060,0,0,1392625,25957,25957,0,0,0,0,0,0,402295,402295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29038,Tlaxcala,Tzompantepec,0,ingresos,0,61474756,893921,893921,893921,0,0,0,0,0,0,0,6508097,3132414,540753,540753,184135,0,0,0,0,2405706,263465,0,2896137,0,0,0,0,1112648,0,1783489,3088,3070,3070,18,0,0,0,0,0,0,0,0,34473123,31255854,20363344,7404081,938603,2549826,794334,96552,206397,491385,1147423,1147423,1275512,19596527,18603273,18603273,7217493,11385780,993254,993254,0,993254,0,0,184135,0,2142241,0,0,479546,0,0,0,0,0,0,0,0,1820,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
