"nom_ent","nom_mun","mun_inegi","anio","pobtot","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes","pea","pe_inac","pocupada","pdesocup","psinder","pder_ss","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","po2sm","im_2020","gm_2020","imn_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","egresos_inversiones_financieras_y_otras_provisiones","prop_corrup_per17","prop_corrup_inc17","prop_corrup5_inc17","prop_corrup_per19","prop_corrup_inc19","prop_corrup5_inc19","prop_corrup_per21","prop_corrup_inc21","prop_corrup5_inc21"
"Oaxaca","Santa Ana Ateixtlahuaca","20354",2021,477,17307.641509,0.001964,0.092675,6.98e-4,0.062718,0.989678,17307.641509,NA,NA,"rural",5.1,170,214,168,2,400,77,33.519553,68.435754,0.634249,2.748414,2.536998,17.124736,35.460995,100,97.02381,48.482873,"Muy alto",0.759174,8255745,1313827,2611069,1593712,99694,0,2637443,0,8255745,5760,0,7538,2752,0,1840335,6314144,85216,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana Cuauhtémoc","20355",2021,681,8165.356828,NA,0.042792,NA,0.012673,1,8165.356828,NA,NA,"rural",5.55,234,301,229,5,57,624,22.178218,70.09901,1.468429,2.202643,0.293686,11.894273,31.759657,100,93.562232,50.806467,"Alto",0.795559,5560608,967147,281408,398279,45000,0,3284121,0,5560608,0,0,0,0,0,1824133,3736475,0,584653,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana del Valle","20356",2021,2179,4774.464433,0.11755,0.137604,0.003353,0.1443,0.992279,4774.464433,NA,NA,"rural",6.69,830,902,803,27,1349,829,6.18932,68.264563,2.12275,0.369174,9.78311,10.844485,25.457571,100,90.909091,53.01942,"Medio",0.83021,10403558,3349818,3045520,3157680,40190,166050,644300,0,10403558,34880,0,252638,687655,238327,3625677,5484053,80328,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana Tavela","20357",2021,848,8423.351415,0.099219,0.224017,0.001951,0.093423,1,8423.351415,NA,NA,"rural",6.97,275,453,273,2,179,669,7.703281,58.059914,0.235849,2.712264,0,16.863208,33.085503,100,90.47619,52.805241,"Medio",0.826857,7143002,765044,723332,1194936,105439,1799707,1438453,0,7143002,13938,0,43400,421712,229669,2348387,4085896,0,1116091,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana Tlapacoyan","20358",2021,1958,6721.168539,0.069913,0.175293,0.008298,0.139261,0.843619,6721.168539,NA,NA,"rural",6.49,759,842,743,16,878,1077,14.89646,61.322645,1.02145,1.072523,5.617978,12.768131,21.138212,100,95.289367,52.289659,"Alto",0.818783,13160048,2114640,3483924,2604814,150605,531622,4274443,0,13160048,109196,0,82289,565993,18702,3986422,6339469,2057977,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana Yareni","20359",2021,637,9497.237049,0.114823,0.104089,0.007172,0.071177,0.968186,9497.237049,NA,NA,"rural",5.41,177,375,176,1,156,481,18.045113,75.56391,1.26183,0.473186,0,32.807571,16.309013,100,97.159091,50.947966,"Alto",0.797774,6049740,1041661,1035206,1468488,34038,0,2470347,0,6049740,43391,0,102133,526478,550,2291304,2893415,192469,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Ana Zegache","20360",2021,3981,6849.799799,0.011813,0.673202,0.001165,0.229494,0.969383,6849.799799,NA,NA,"rural",7.09,1451,1714,1441,10,1685,2294,13.324406,49.949782,3.291457,1.180905,9.723618,16.507538,25.897436,100,86.554622,52.015529,"Alto",0.814491,27269053,3315661,881770,4707478,467757,294749,17601638,0,27269053,37000,15300,182980,68678,8300,6876515,19245371,834909,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catalina Quierí","20361",2021,825,28670.156364,2.06e-4,0.097323,NA,0.082208,0.933757,28670.156364,NA,NA,"rural",5.74,270,396,267,3,96,729,19.02439,67.154472,2.545455,3.272727,0.848485,16,36.507938,100,95.88015,50.25775,"Alto",0.786966,23652879,5421447,12040160,1190481,0,0,5000791,0,23652879,0,0,257,4298,0,2355031,19726448,1566845,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Cuixtla","20362",2021,1495,5272.92107,0.051775,0.084893,0.014925,0.058673,0.992272,5272.92107,NA,NA,"rural",6.72,645,586,641,4,526,969,11.361665,58.369471,0.201342,3.087248,2.080537,11.14094,17.972351,100,84.579439,53.356423,"Medio",0.835487,7883017,1668383,1701847,1756026,2147,88323,2666291,0,7883017,117657,0,77802,95881,113650,2867866,4549242,60919,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Ixtepeji","20363",2021,2675,3736.005607,0.013757,0.181503,NA,0.105749,0.995104,3736.005607,NA,NA,"rural",7.68,1071,1088,1057,14,1089,1585,2.197266,49.172749,0.897196,0.672897,0.971963,14.504673,30.181347,100,88.4579,54.524227,"Medio",0.853774,9993815,1969244,2388696,1356560,26920,80308,4172087,0,9993815,0,0,128417,7276,1120,3719753,6088315,48934,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Juquila","20364",2021,18654,2966.561488,0.005684,0.385789,0.002687,0.200454,0.98075,2966.561488,NA,NA,"transición_rural-urbano",6.79,8472,5163,8429,43,4602,14045,15.278217,57.058173,0.786718,1.703651,2.522923,18.788997,40.93581,56.66345,85.109308,52.227713,"Alto",0.817813,55338238,15124318,7215445,5700002,148317,1445163,25704993,0,55338238,148721,0,154020,5730,0,15924755,38039772,1065240,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Lachatao","20365",2021,1059,25807.532578,0.011649,0.708399,7.27e-4,0.608288,1,25807.532578,NA,NA,"rural",7.54,437,434,436,1,209,850,3.680982,48.957055,1.040681,1.699717,4.824976,17.31315,25.537634,100,95.412844,53.491553,"Medio",0.837603,27330177,6377856,16001705,814912,78524,138881,3893017,0,27330177,19879,0,204077,5341,89080,1887327,25124473,0,25282,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Loxicha","20366",2021,3676,6942.019587,0.07036,0.325061,3.78e-4,0.145386,1,6942.019587,NA,NA,"rural",5.91,924,1716,890,34,1229,2445,17.48072,68.294773,0.84607,2.565502,2.783843,18.477074000000002,45.596432,100,90.990991,50.245989,"Alto",0.786782,25518864,3913780,3482082,3214638,0,477800,14394592,0,25518864,9651,0,416803,1205028,164018,6442078,17281286,0,35972,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Mechoacán","20367",2021,4582,4549.368616,1.84e-4,0.286539,NA,0.103453,0.998386,4549.368616,NA,NA,"rural",6.38,1755,1822,1744,11,1039,3541,18.206359,62.44751,6.610842,1.586602,27.501102,14.411635,36.443661,100,92.41815,48.410701,"Muy alto",0.758044,20845207,4460065,1053008,1999458,37500,12992,13282184,0,20845207,0,2324,0,1511,0,4267632,16540098,33642,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Minas","20368",2021,2067,6039.528302,0.057541,0.046118,0.004381,0.03018,1,6039.528302,NA,NA,"rural",7.32,786,827,777,9,531,1536,11.16218,48.850952,2.084343,0.581677,13.136209,15.172079,29.636364,100,87.258687,52.225666,"Alto",0.817781,12483705,3311321,2313095,2074949,95700,0,4357049,0,12483705,54686,0,39900,616439,7300,5901110,5864270,0,331591,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Quiané","20369",2021,2193,3565.140447,0.087367,0.036647,0.006115,0.024849,0.992339,3565.140447,NA,NA,"rural",7.93,931,798,925,6,291,1899,8.541794,44.966443,0.548446,1.325411,3.244973,18.829982,15.572519,100,80.993521,54.177214,"Medio",0.84834,7818353,2218669,794906,1787614,169476,285340,2562348,0,7818353,47811,0,613260,11662,5100,2783106,4297514,59900,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Tayata","20370",2021,662,11238.451662,0.168944,0.037005,0.002796,0.018824,0.985296,11238.451662,NA,NA,"rural",9.03,204,343,204,0,134,528,4.150198,36.363636,0.151515,1.666667,2.424242,15.454545,24.637682,100,86.764706,54.590821,"Bajo",0.854816,7439855,874441,1456017,768521,5876,929200,3405800,0,7439855,20800,0,77943,475879,663817,2141123,3950900,109393,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Ticuá","20371",2021,986,7296.924949,0.04791,0.053234,0.01179,0.048662,0.996519,7296.924949,NA,NA,"rural",7.05,367,428,346,21,220,765,21.704394,50.466045,2.783505,2.474227,4.742268,17.319588,21.652422,100,92.941176,50.954893,"Alto",0.797883,7194768,2136039,2635068,1468899,49100,155662,750000,0,7194768,84824,0,200124,3412,55145,2469760,4356458,25045,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Catarina Yosonotú","20372",2021,1316,8164.966565,9.4e-5,0.204847,NA,0.068978,1,8164.966565,NA,NA,"rural",5.57,388,703,343,45,69,1247,35.39055,57.859209,2.819237,1.077944,26.616915,8.374793,16.027088,100,93.75,48.271718,"Muy alto",0.755868,10745096,1448280,851954,1317605,45623,27970,6893589,0,10745096,0,0,0,1011,0,2763064,7981021,0,160075,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Acatepec","20374",2021,1645,5739.217021,0.001846,0.093833,NA,0.032535,1,5739.217021,NA,NA,"rural",6.33,576,607,570,6,186,1458,21.375465,57.620818,1.276596,1.884498,8.571429,44.863222,49.763035,100,94.938918,47.603632,"Muy alto",0.745407,9441012,2167639,501607,598218,36200,7279,4461510,0,9441012,0,0,16816,613,0,2119635,7303948,0,1668559,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Amilpas","20375",2021,13200,2590.26553,0.128072,0.169894,0.028959,0.156679,1,2590.26553,NA,NA,"transición_rural-urbano",10.7,6820,3739,6637,183,4308,8878,2.660754,23.76537,0.144773,0.342883,5.188967,5.12039,21.504772,0,64.163823,58.534797,"Muy bajo",0.916573,34191505,11858941,4205089,11429549,0,56102,6423086,0,34191505,990135,648400,2513202,14189,213057,14448724,15363798,0,218738,0,0,0,0,NA,NA,NA,NA,NA,NA,26.689829437776375,22.22222222222222,30.871183916604615
"Oaxaca","Santa Cruz de Bravo","20376",2021,365,8470.493151,0.019169,0.035503,0.004252,0.019205,0.99796,8470.493151,NA,NA,"rural",5.99,123,166,123,0,14,351,20.895522,61.567164,4.657534,0.273973,0.273973,4.931507,25,100,90.243902,52.244526,"Alto",0.818077,3091730,647354,400062,589628,9184,0,1445502,0,3091730,13145,0,30511,13269,2218,1338358,1687923,6306,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Itundujia","20377",2021,10860,6958.961786,0.017487,0.896177,NA,0.782438,1,6958.961786,NA,NA,"transición_rural-urbano",7.18,3303,4981,3172,131,1038,9821,10.854781,52.406988,1.016542,5.221329,19.98891,22.973847,37.801609,100,94.02277,49.31775,"Alto",0.772247,75574325,14890556,29867296,20071036,5327890,13099,5396963,0,75574325,0,0,101546,76908,1143094,11671369,62581408,0,7485,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Mixtepec","20378",2021,3720,4294.623925,0.003886,0.090804,8.69e-4,0.036934,1,4294.623925,NA,NA,"rural",7.36,1306,1554,1196,110,1055,2665,8.974359,52.187029,1.55914,1.962366,9.83871,16.989247,34.055729,100,91.645781,51.902544,"Alto",0.81272200000000006,15976001,1654169,2640086,2178558,0,642193,6778165,0,15976001,13878,0,36939,11266,0,4523019,11390899,0,2082830,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Nundaco","20379",2021,2951,6321.336496,0.073399,0.186921,NA,0.059734,0.993376,6321.336496,NA,NA,"rural",7.19,639,1578,628,11,726,2225,13.213213,49.8999,0.964852,2.199313,1.03377,25.396278,32.010242,100,92.73021,51.682595,"Alto",0.809278,18654264,1873248,1549441,2064450,497664,502495,12166966,0,18654264,0,651500,184385,343487,180769,4067858,13102697,123568,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Papalutla","20380",2021,2242,4440.860839,0.038177,0.113529,NA,0.076516,0.941147,4440.860839,NA,NA,"rural",7.28,1093,697,1082,11,533,1709,7.843137,55.614973,1.875837,0.089326,3.751675,7.771326,25,100,89.176688,54.063064,"Medio",0.846552,9956410,2415642,1886870,1771842,14506,608296,3259254,0,9956410,0,0,272488,66538,18707,2636712,6376003,585962,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Tacache de Mina","20381",2021,2940,4434.742857,0.001463,0.02223,0.00101,0.023238,0.698121,4434.742857,NA,NA,"rural",7.04,931,1304,891,40,515,2425,9.52381,60.495627,1.772324,0.374915,0.613497,2.079073,19.746836,100,89.088864,54.535686,"Medio",0.853953,13038144,3041096,3750022,2709679,5000,0,3532347,0,13038144,13166,0,0,153,0,3555972,5532906,3935947,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Tacahua","20382",2021,1182,7062.692047,0.006046,0.03451,NA,0.01025,1,7062.692047,NA,NA,"rural",7.02,232,721,228,4,80,1102,11.791383,54.30839,0.940171,1.965812,0.854701,8.461538,40.17094,100,94.117647,52.488496,"Alto",0.821897,8348102,550222,662505,1251868,196810,15848,5670849,0,8348102,0,0,49893,579,0,2191674,6105956,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Tayata","20383",2021,595,7018.497479,0.039156,0.037469,0.007259,0.012425,1,7018.497479,NA,NA,"rural",7.79,198,259,188,10,83,511,4.347826,48.283753,0.672269,1.176471,1.848739,25.210084,30.508474,100,94.535519,53.144259,"Medio",0.832165,4176006,0,535796,794774,10330,0,2808386,0,4176006,30313,0,19477,98199,15525,1542797,2469695,0,26720,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Cruz Xoxocotlán","20385",2021,100402,3129.388638,0.213025,3.238686,0.099648,3.320512,0.967385,3129.388638,NA,NA,"urbano",10.87,54175,26279,53226,949,37709,62193,3.09623,23.632930000000002,0.285723,0.810049,19.579536,9.343386,18.35494,18.479712,63.86477,56.696126,"Muy bajo",0.887782,314196878,126970142,56619777,61653974,2266795,966985,65719205,0,314196878,31971003,146392,29124571,5544,3501272,110534127,128666315,10247654,0,0,0,0,0,NA,NA,NA,NA,NA,NA,39.52517562249439,5.05050505050505,16.27202362766066
"Oaxaca","Santa Cruz Zenzontepec","20386",2021,19079,5300.64626,0.015827,1.101593,0.001227,0.360949,1,5300.64626,NA,NA,"transición_rural-urbano",5.8,3516,10265,3172,344,840,18235,24.582932,64.567294,0.458377,3.461538,4.130664,44.831401,46.4814,100,90.949936,47.354943,"Muy alto",0.741513,101131030,14176380,10143210,8292612,3067683,895772,64210909,0,101131030,124041,0,1242761,105886,127888,20769593,78760861,0,344464,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Gertrudis","20387",2021,2891,3785.612591,0.015705,0.093926,0.005308,0.053835,0.986721,3785.612591,NA,NA,"rural",7.34,1022,1313,927,95,790,2101,13.940774,51.753986,2.213767,0.207541,2.836389,6.157039,17.183771,100,85.606061,53.98891,"Medio",0.845391,10944206,3345574,1084539,1662171,120654,26000,4705268,0,10944206,58092,0,107003,4504,0,3804577,6824705,145325,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Inés del Monte","20388",2021,2809,5742.773229,0.001706,0.16117,NA,0.07358,0.97504,5742.773229,NA,NA,"rural",6.38,928,1122,883,45,699,2110,14.615798,62.507529,1.566952,4.131054,17.094017,15.598291,45.950157,100,89.241223,49.28786,"Alto",0.771779,16131450,1591691,3237367,2339449,0,42075,8920868,0,16131450,0,0,26703,138,0,4639745,11062222,402642,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Inés Yatzeche","20389",2021,908,10638.694934,0.018201,0.082171,0.002806,0.039151,0.823187,10638.694934,986.377753,0.092716,"rural",5.07,528,241,524,4,41,867,29.506008,73.831776,0,0.330396,0,15.969163,21.212122,100,95.047619,50.626797,"Alto",0.792745,9659935,1914367,812597,992830,0,29325,4978770,895631,9659935,27102,500,112717,4415,0,2889673,4917528,1708000,36415,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Lucía del Camino","20390",2021,50362,3437.048171,0.226214,0.764368,0.04412,0.867559,0.796627,3437.048171,NA,NA,"urbano",11.45,26838,13558,26464,374,17643,32429,2.419355,20.355863,0.098065,0.091936,1.834637,3.362821,18.378609,8.869783,61.608561,59.237675,"Muy bajo",0.92758,173096620,30290229,17873897,72940620,65080,238124,51688670,0,173096620,8042229,367524,21969994,6985,806675,56359930,50340189,35203094,0,0,0,0,0,NA,NA,NA,NA,NA,NA,49.34443157993554,15.384615384615383,36.51017766796094
"Oaxaca","Santa Lucía Miahuatlán","20391",2021,3375,6253.615407,0.003592,0.127367,1.3e-5,0.042865,1,6253.615407,NA,NA,"rural",4.59,726,1712,668,58,697,2678,34.305556,75.277778,1.15899,3.833581,2.674591,27.369985,54.334553,100,96.842105,46.264901,"Muy alto",0.724444,21105952,4139433,1836630,1101600,0,142637,13840705,0,21105952,265,0,71358,4198,0,4245497,16784634,0,44947,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Lucía Monteverde","20392",2021,6726,5849.428784,0.005518,0.340429,NA,0.109527,1,5849.428784,NA,NA,"rural",6.56,1690,3517,1672,18,623,6099,20.071534,56.154008,1.818182,5.203762,23.040752,26.724138,34.582439,100,96.142254,47.482078,"Muy alto",0.743503,39343258,5700710,3812638,3074792,91042,162821,25114303,0,39343258,0,0,192648,4727,19725,6946309,32179849,0,1386952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa Lucía Ocotlán","20393",2021,4173,4222.340043,0.016418,0.129717,0.002139,0.053297,1,4222.340043,NA,NA,"rural",5.96,1692,1586,1633,59,630,3543,16.228647,70.335085,0.551162,0.431344,3.115265,16.15145,34.66407,100,84.558824,51.844432,"Alto",0.811812,17619825,3333561,1611518,2175569,27000,938102,9520662,0,17619825,37681,0,117411,112394,21800,4808357,12522182,0,13413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Alotepec","20394",2021,2796,6038.531831,0.014141,0.116901,NA,0.060976,0.669835,6038.531831,NA,NA,"rural",7.37,1007,1256,1001,6,498,2298,13.039355,49.454718,0.730994,1.352339,20.979532,16.410819,22.456575,100,91.326531,51.357335,"Alto",0.804184,16883735,88078,2325422,3402054,94100,611668,10362413,0,16883735,0,0,156224,701,3000,2602550,8546842,5574418,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Apazco","20395",2021,1629,7441.247391,NA,0.004861,NA,0.00155,1,7441.247391,NA,NA,"rural",4.88,696,654,694,2,352,1277,35.502471,66.227348,5.481198,5.544933,15.742511,22.753346,28.230616,100,94.092219,45.908977,"Muy alto",0.718871,12121792,1368198,1094055,1403779,206930,225509,7816622,0,12121792,0,0,0,0,0,2811668,9310124,0,6699,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María la Asunción","20396",2021,3259,5910.861614,0.004875,0.120475,NA,0.038861,0.988672,5910.861614,NA,NA,"rural",3.97,1134,1341,1126,8,438,2821,49.801325,76.291391,1.995635,1.371571,14.561896,14.936077,47.096775,100,98.38565,44.842239,"Muy alto",0.702167,19263498,3459173,1433314,1220876,42082,0,13108053,0,19263498,0,0,89539,3306,0,3679857,15272588,218208,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Heroica Ciudad de Tlaxiaco","20397",2021,40123,3896.040725,0.107714,0.34149,0.032979,0.30949,0.973341,3896.040725,NA,NA,"urbano",9.56,21561,9271,21365,196,15934,24164,6.755761,31.496569,0.853388,1.082469,11.914712,16.760648,29.394978,52.857463,74.190482,54.56302,"Medio",0.854381,156320842,43383203,35184087,44475149,288796,383341,32606266,0,156320842,5155232,0,8641368,14698,2577777,55687103,80077303,4167361,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Ayoquezco de Aldama","20398",2021,4874,4586.387977,0.035228,0.068048,0.009614,0.033005,1,4586.387977,NA,NA,"rural",6.28,1954,1960,1862,92,1245,3628,15.26759,62.574377,1.329732,0.664866,2.82568,12.09225,23.020529,100,90.874933,52.63693,"Alto",0.824221,22354055,4019512,2441437,3999471,90653,281978,11007290,0,22354055,214920,0,458798,113761,0,6782497,14784079,0,513714,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Atzompa","20399",2021,41921,2584.378426,0.149624,0.070759,0.097067,0.054926,0.992758,2584.378426,NA,NA,"urbano",10.43,22028,10831,21671,357,16594,25220,3.570497,26.901821,0.397748,1.856955,17.405056,9.296753,24.458588,31.809833,65.975874,55.854097,"Bajo",0.874597,108339728,34351491,18122892,18522279,922477,7879956,28540633,0,108339728,10516243,173000,5141597,122396,139602,37159698,54302646,784546,0,0,0,0,0,NA,NA,NA,NA,NA,NA,48.22179732313575,5.714285714285714,27.73849232821881
"Oaxaca","Santa María Camotlán","20400",2021,1713,4806.995914,0.06284,0.03794,0.003246,0.024172,0.998418,4806.995914,NA,NA,"rural",6.94,698,666,690,8,329,1384,9.591195,57.154088,3.82578,2.118893,4.296645,3.472631,23.529411,100,93.128655,53.168031,"Medio",0.832537,8234384,2484226,1222073,1202520,50154,193935,3081476,0,8234384,26731,11700,167148,307149,3900,3098566,4606160,13030,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Colotepec","20401",2021,27046,4227.758116,0.336375,1.129923,0.070044,0.80377,1,4227.758116,NA,NA,"transición_rural-urbano",8.12,12582,7864,12409,173,8663,18355,9.223996,43.362503,1.605411,2.868929,6.614887,9.87402,37.645721,60.689196,73.311337,53.7564,"Medio",0.84175,114343946,32358277,11132729,10487255,727589,421346,58868195,0,114343946,8009152,0,29036971,32568,1383761,27745496,48135998,0,348555,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Cortijo","20402",2021,1067,5403.81537,5.9e-5,0.013846,NA,0.008362,0.905738,5403.81537,NA,NA,"rural",7.08,375,432,375,0,274,791,15.155616,54.803789,11.059044,2.436739,1.218369,8.903468,33.435581,100,81.266491,51.429547,"Alto",0.805315,5765871,1459300,652719,1041617,12100,0,2600135,0,5765871,0,0,0,306,0,1833000,3389064,543501,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Coyotepec","20403",2021,3751,3561.254599,0.240123,0.145911,0.034462,0.10181,0.9967,3561.254599,NA,NA,"rural",9.71,1748,1216,1715,33,1475,2251,3.15446,32.523568,0.430918,1.400485,4.066792,5.117156,21.784037,100,69.744483,56.172185,"Bajo",0.879578,13358266,2220222,1567846,3271188,5800,72633,6220577,0,13358266,460346,585380,1767132,581,383600,4766644,5350496,44087,0,0,0,0,0,NA,NA,NA,NA,NA,NA,33.33995234312947,0,0
"Oaxaca","Santa María Chachoápam","20404",2021,761,7268.30749,0.128849,0.122853,0.001774,0.095498,0.982994,7268.30749,NA,NA,"rural",8.22,326,316,319,7,206,555,3.921569,44.281046,2.233903,0,0.65703,4.073587,17.813765,100,91.772152,55.623992,"Bajo",0.870994,5531182,1253374,1352117,1076407,0,29300,1819984,0,5531182,9810,770,193591,489397,7000,2434870,2301681,94063,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Villa de Chilapa de Díaz","20405",2021,1815,10716.884298,0.127841,0.086482,0.009192,0.035265,1,10716.884298,NA,NA,"rural",6.66,546,904,537,9,335,1479,11.135857,64.0683,0.77135,0.881543,1.5427,8.484848,23.971378,100,92.234848,53.394499,"Medio",0.836084,19451145,3118619,2276551,1522577,66678,726347,3483100,0,19451145,178802,156000,644914,1274225,232711,3468542,13495951,0,8257273,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Chilchotla","20406",2021,21469,5611.711444,0.005498,0.090656,NA,0.049686,0.945778,5611.711444,NA,NA,"transición_rural-urbano",5.24,6813,9133,6544,269,3685,17776,28.76627,69.861496,1.358568,5.542022,64.902089,44.068194,43.127117,100,95.994432,40.811284,"Muy alto",0.639048,120477833,11170064,32502265,18433817,1660492,113074,56598121,0,120477833,0,0,0,626501,0,17730058,95588771,6532503,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María Chimalapa","20407",2021,9578,4674.536855,0.006579,4.355511,NA,1.480688,0.99964,4674.536855,NA,NA,"rural",5.83,2564,2952,2526,38,2130,5416,21.542711,63.168278,4.055129,2.279353,19.666048,16.12775,30,100,96.005033,48.808141,"Alto",0.764268,44772714,5312215,3678788,6124238,17000,223821,29416652,0,44772714,0,0,293983,458,0,6869297,37592870,16106,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María del Rosario","20408",2021,499,18219.769539,0.03422,0.083343,0.002269,0.03094,0.641322,18219.769539,NA,NA,"rural",7.77,257,141,251,6,122,377,6.111111,49.722222,2.204409,1.803607,5.611222,13.026052,25,100,91.566265,53.365196,"Medio",0.835625,9091665,890062,591794,608614,7748,94247,6899200,0,9091665,20629,6000,66043,103505,3350,1772255,3858907,3260976,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santa María del Tule","20409",2021,8939,4173.948764,0.195827,0.579874,0.091935,0.405084,1,4173.948764,NA,NA,"rural",11.3,4548,2801,4485,63,2643,6262,1.71371,22.151808,0.146265,0.146265,1.383888,4.972997,14.20765,7.506432,68.596237,59.152099,"Muy bajo",0.92624,37310928,10681594,3212078,7066582,0,1612244,12755459,0,37310928,3430194,361850,2418393,664977,431085,18350518,11653911,0,1982971,0,0,0,0,NA,NA,NA,NA,NA,NA,39.70864661654135,22.22222222222222,28.899972291493487
