"nom_ent","nom_mun","mun_inegi","anio","pobtot_mun","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes_mun","per_pea_mpio","per_pea_edo","per_desocupada_mpio","per_desocupada_edo","imn_2020_mpio","ime_2020_edo","po2sm","pder_ss","pea","pe_inac","pocupada","pdesocup","psinder","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","im_2020","gm_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","egresos_inversiones_financieras_y_otras_provisiones","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","prop_corrup_percepcion","prop_corrup_incidencia","prop_corrup_incidencia_5años","pib_edo","graproes_edo","pobtot_edo","pib_percapita_edo"
"Tlaxcala","Panotla",29024,2019,28357,3606.647283,0.057976,0.087684,"2.0752E-2",0.060014,0.918276,3606.647283,"74.224142000000001","2.0580000000000001E-2",1,10.89,0.5000528969919243,NA,0.010085693126917516,3.73885,0.907355,0.731027115,70.87303,20529,14180,8845,13894,286,7795,2.721308,19.294031,1.24133,0.451716,0.490928,1.931353,17.006004,69.333851,57.946105,"Muy bajo",102273697,32019795,8586023,19946574,4972918,502592,34141021,2104774,0,102273697,2355815,0,3067221,21783,0,46328993,42141641,8358244,0,0,0,0,46.8782975729862,23.5294117647058,30.4673112338858,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","San Pablo del Monte",29025,2019,82688,2861.239333,0.071764,0.469243,"8.5009999999999999E-3",0.302146,1,2861.239333,"NA","NA",2,8.46,0.49617840557275544,NA,0.010194949690402477,3.73885,0.891704,0.731027115,72.519838,51954,41028,22126,40185,843,30572,5.993318,40.413847,0.747909,0.667776,2.334786,3.465148,33.000767,1.194853,56.946589,"Muy bajo",236590158,69044988,15409168,56953981,17515101,5671504,71753594,0,0,236590158,2470772,174400,12849636,957237,526637,91763049,127848427,0,241822,0,0,0,32.577988915281,5.20833333333333,7.25985624047048,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Santa Cruz Tlaxcala",29026,2019,24116,3044.381655,0.115939,0.674802,"4.5582999999999999E-2",0.455312,1,3044.381655,"NA","NA",1,10.06,0.48677226737435725,NA,0.012025211477857024,3.73885,0.909654,0.731027115,75.512295,18116,11739,7379,11449,290,5983,2.499015,24.371025,1.212876,0.58567,0.340602,1.155877,19.785604,36.137834,58.092904,"Muy bajo",73418308,24621997,7776789,11395675,7048006,2687346,19810604,0,0,73418308,3487211,561238,4298147,74548,90899,39506403,25399862,0,77891,0,0,0,48.3269961977186,NA,35.4087452471482,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tenancingo",29027,2019,12974,4522.90111,0.041389,0.437681,"6.4570000000000001E-3",0.19009,0.969126,4522.90111,"NA","NA",1,8.34,0.37012486511484505,NA,0.027131185447818715,3.73885,0.901097,0.731027115,83.186838,9755,4802,5226,4450,352,3102,5.287846,40.220634,0.156703,0.211549,0.423098,2.4461,23.141655,0.632033,57.546418,"Muy bajo",58680119,11193152,2273338,10209895,1766345,314387,32923002,0,0,58680119,694562,65000,1579281,14014,883,26344184,28170519,1811676,0,0,0,0,29.9783549783549,NA,29.9783549783549,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Teolocholco",29028,2019,25257,3353.171952,0.074389,0.275731,"1.3898000000000001E-2",0.212984,0.918828,3353.171952,"NA","NA",1,9.67,0.4665637249079463,NA,0.012234232094072931,3.73885,0.898065,0.731027115,83.78322,17365,11784,7778,11475,309,7857,4.163902,26.959283,1.153953,0.477498,0.760018,2.58655,24.804449,24.191313,57.352829,"Muy bajo",84691064,27142823,5398639,23095425,5848727,2892702,20312748,0,0,84691064,1251332,0,4438905,0,98442,36618995,35408889,6874501,0,0,0,0,24.5956146657081,10.5263157894736,14.2550582464745,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tepeyanco",29029,2019,13328,3423.23717,0.042005,0.342051,"1.0096000000000001E-2",0.22792,1,3423.23717,"NA","NA",1,10.29,0.49804921968787513,NA,0.00742797118847539,3.73885,0.894194,0.731027115,83.689933,9780,6638,3944,6539,99,3486,1.958794,22.147322,0.24171,0.135962,0.302138,1.540902,19.801981,100,57.105607,"Muy bajo",45624905,14278649,3126935,11718845,4235917,1444492,6635855,0,0,45624905,488745,0,1370438,33774,23500,24699577,19008871,0,4184212,0,0,0,NA,25,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tetla de la Solidaridad",29031,2019,35284,3364.506632,0.232703,1.597069,"0.106701",1.412378,1,3364.506632,"27.021908","8.0309999999999999E-3",2,9.65,0.4746627366511733,NA,0.010939802743453124,3.73885,0.912272,0.731027115,79.483304,27374,16748,11019,16362,386,7819,3.117478,25.342652,1.424996,0.452244,0.79356,0.802071,18.986807,11.804217,58.260094,"Muy bajo",118713252,33128113,14316285,33110178,9514853,3155046,24021539,953441,0,118713252,13463624,182605,13773456,142625,62564,47685062,43403316,0,513797,0,0,0,29.1946648657774,7.27272727272727,11.4709110867178,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tetlatlahuca",29032,2019,13561,3478.897205,0.027768,0.89362,"2.807E-3",0.509024,1,3478.897205,"NA","NA",1,9.97,0.49074552024187007,NA,0.006931642209276602,3.73885,0.891305,0.731027115,82.745699,9538,6655,4200,6561,94,4021,1.751107,26.650271,0.449952,0.427823,0.870399,1.106439,19.761906,100,56.9211,"Muy bajo",47177325,14225313,2619059,9282556,7243518,560170,13246709,0,0,47177325,140793,0,1136338,32884,0,25985229,19882081,0,0,0,0,0,19.6298744216787,NA,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tlaxcala",29033,2019,99896,3860.387753,0.2136,1.959718,"7.5273999999999994E-2",1.992582,0.901484,3860.387753,"151.17754500000001","3.9161000000000001E-2",2,12.18,0.5298310242652359,NA,0.013113638183711059,3.73885,0.942091,0.731027115,61.425669,73307,52928,29913,51618,1310,26460,1.239113,13.161397,0.199472,0.213576,0.219621,0.65584,11.16011,11.898374,60.164398,"Muy bajo",385637295,160254733,26416947,91301472,20138387,23369516,49054208,15102032,0,385637295,32490848,1422764,35599199,2990016,1754408,164213348,109175142,37991570,0,0,0,0,33.2723501109222,10.655737704918,11.8467628363719,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tocatlán",29035,2019,6294,5073.714808,0.034325,0.590429,"5.1339999999999997E-3",0.386754,0.944891,5073.714808,"NA","NA",0,9.16,0.430727677152844,NA,0.024467747060692723,3.73885,0.904626,0.731027115,86.237374,4762,2711,2129,2557,154,1503,2.821248,31.788637,1.164832,0.382958,0.351045,0.638264,26.680384,1.016841,57.771784,"Muy bajo",31933961,11157963,1827709,6101085,172302,1126637,11548265,0,0,31933961,176788,0,850582,0,8363,19604512,9533860,1759856,0,0,0,0,25.7160519266433,NA,23.7198476512907,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Totolac",29036,2019,22529,3183.393715,0.117465,0.198589,"2.7999E-2",0.152669,1,3183.393715,"NA","NA",1,11.5,0.5071241510941453,NA,0.011940166008256026,3.73885,0.915446,0.731027115,71.068393,16345,11425,6757,11156,269,6074,1.689942,15.632885,0.522251,0.294603,0.477615,0.879347,16.162474,66.336722,58.462788,"Muy bajo",71718677,27591897,5020887,16045765,6393421,3171481,12991387,0,0,71718677,2559877,133530,5645312,42990,42738,38822136,24472094,0,503839,0,0,0,37.762407474821,16.6666666666666,12.9349855712103,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Tzompantepec",29038,2019,18006,3414.12618,0.120458,0.41508,"1.4541E-2",0.332411,1,3414.12618,"NA","NA",1,10.21,0.518160613128957,NA,0.010996334555148283,3.73885,0.909908,0.731027115,75.883941,13379,9330,4997,9132,198,4571,2.184849,21.985997,1.293776,0.736114,3.061566,0.579969,18.377844,29.867822,58.109121,"Muy bajo",61474756,22458069,7040324,13802494,3146844,908688,13414975,0,0,61474756,893921,0,6508097,3088,0,34473123,19596527,0,703362,0,0,0,44.7044737128551,13.6363636363636,28.4204593490207,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Xaloztoc",29039,2019,25607,3501.870114,0.186758,0.68113,"1.83E-2",0.587638,0.985231,3501.870114,"NA","NA",1,9.42,0.4513609559885969,NA,0.016284609677041435,3.73885,0.894887,0.731027115,83.335281,18744,11558,8233,11141,417,6830,2.825754,26.775915,1.559317,0.415295,0.568093,1.120514,24.87862,53.770453,57.149826,"Muy bajo",89672388,27335051,7567050,27084269,5832097,565797,21288124,0,0,89672388,1721999,0,14713848,60015,3850,38150938,33697322,1324416,0,0,0,0,12.7684226788197,10,15.0455126758444,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Xaltocan",29040,2019,10601,5232.316857,0.053436,2.121417,"2.7979E-2",1.200854,1,5232.316857,"NA","NA",1,9.24,0.4341099896236204,NA,0.014243939251014056,3.73885,0.878985,0.731027115,87.97654,7571,4602,3830,4451,151,2992,3.649728,27.271575,1.146268,0.881016,1.023115,1.686245,21.200813,100,56.134287,"Bajo",55467791,15697050,5452240,8571164,5328869,1631243,17611561,0,0,55467791,1555256,0,1373012,11797,23886,27210465,25293375,0,1175664,0,0,0,28.0557677616501,NA,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Papalotla de Xicohténcatl",29041,2019,33499,2721.829487,0.116891,1.649792,"3.9313000000000001E-2",1.146404,1,2721.829487,"NA","NA",2,9.85,0.4781336756321084,NA,0.010239111615272098,3.73885,0.909557,0.731027115,80.641911,23864,16017,10116,15674,343,9501,2.689828,26.123102,0.47722,0.357164,0.381175,2.635212,22.70974,14.454163,58.086739,"Muy bajo",91178566,26826673,7690217,21435064,6479333,2198377,25986505,0,0,91178566,3674205,0,6681552,46082,256157,45395413,35125157,0,562397,0,0,0,38.040952657566,11.1111111111111,14.3617021276595,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Xicohtzinco",29042,2019,14197,3646.649856,0.112104,0.277218,"6.6475999999999993E-2",0.216803,1,3646.649856,"NA","NA",1,10.46,0.455307459322392,NA,0.014791857434669296,3.73885,0.923284,0.731027115,77.62225,10623,6464,4973,6254,210,3547,1.689536,22.496033,0.621557,0.268399,0.296652,3.093657,16.100525,0,58.963338,"Muy bajo",51771488,18863542,4475337,12610924,6563904,3138863,5659444,0,0,51771488,3489625,0,2298687,6842,8630,29118665,16849039,0,459474,0,0,0,51.3880059334604,20.8333333333333,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Yauhquemehcan",29043,2019,42242,2542.491525,0.172786,0.53015,"5.3001E-2",0.463516,1,2542.491525,"NA","NA",2,10.87,0.4987926708015719,NA,0.01287817811656645,3.73885,0.920909,0.731027115,76.286579,32436,21070,12839,20526,544,9686,1.715887,17.881263,0.435403,0.295027,0.235546,0.518764,12.793799,41.768856,58.81167,"Muy bajo",107399927,38597349,10977803,28100972,5393296,3386712,17613428,0,0,107399927,5914719,0,12579295,63203,0,49326587,39516123,0,3330367,0,0,0,35.4998981877418,11.9047619047619,21.8917985895349,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Zacatelco",29044,2019,45717,3719.781132,0.081831,1.427258,"1.5601E-2",0.854878,0.769176,3719.781132,"NA","NA",2,10.19,0.49911411509941594,NA,0.012030535686943587,3.73885,0.914002,0.731027115,85.186614,33841,22818,13369,22268,550,11799,2.321881,22.635828,0.366493,0.234819,0.621063,3.495951,20.374458,0.284358,58.370606,"Muy bajo",170057234,44218804,9342140,18374783,7040392,17599383,73481732,0,0,170057234,2660482,177298,6515765,463807,886525,57228006,62872026,39253325,0,0,0,0,22.6036169885752,7.3170731707317,10.3601732629205,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","La Magdalena Tlaltelulco",29048,2019,19036,3772.219479,0.074576,0.747259,"1.7222999999999999E-2",0.489467,1,3772.219479,"NA","NA",1,10.95,0.04785669258247531,NA,9.981088463963017e-4,3.73885,0.920056,0.731027115,79.041124,1284,911,372,892,19,304,1.877133,19.539249,0.355872,0.59312,1.008304,0.88968,21.108179,0,58.757201,"Muy bajo",71807970,25890933,4794824,12841948,8535193,1408177,17641051,0,0,71807970,1332581,0,3406739,612303,3493,35644383,30808471,0,695844,0,0,0,8.9624191957927,NA,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","San Damián Texóloc",29049,2019,5884,6968.165704,0.032411,1.12891,"5.1339999999999997E-3",0.712756,0.974691,6968.165704,"103.478246","1.485E-2",0,10.52,0.4896329027872196,NA,0.020224337185588036,3.73885,0.924703,0.731027115,75.472457,4311,2881,1858,2762,119,1519,1.680484,22.811725,0.360268,0.360268,0.754846,0.617602,18.138262,0.883753,59.053973,"Muy bajo",41000687,13518533,3362596,7532410,9322482,2588013,4067787,608866,0,41000687,210518,0,1084463,244,0,27893436,10774329,1037697,0,0,0,0,48.7095260441107,NA,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","San Francisco Tetlanohcan",29050,2019,11761,4009.477085,0.059416,0.286261,"4.6569999999999997E-3",0.21604,1,4009.477085,"NA","NA",1,9.59,0.46229062154578693,NA,0.01811070487203469,3.73885,0.90277,0.731027115,85.257985,8261,5437,3737,5224,213,3486,4.165692,28.60416,0.82814,0.187825,0.110988,2.510032,28.22669,0.12754,57.65329,"Muy bajo",47155460,19110614,4639406,9723559,2127157,1765058,8899764,0,0,47155460,224979,0,2539595,7803,29431,27192933,17160719,0,889902,0,0,0,27.2652726527265,8.33333333333333,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","San Jerónimo Zacualpan",29051,2019,4092,6641.814027,0.034133,0.530727,"2.6819999999999999E-3",0.362591,0.994674,6641.814027,"NA","NA",0,10.53,0.4455034213098729,NA,0.005620723362658847,3.73885,0.894404,0.731027115,77.396122,3235,1823,1446,1800,23,851,2.369361,24.472574,1.052374,0.465002,0.636319,0.856583,18.418514,100,57.119016,"Muy bajo",27178303,10080075,2525383,5233384,1273548,482690,7583223,0,0,27178303,76246,0,787050,57125,2328,20234886,5875920,144748,0,0,0,0,61.2320287539936,5.26315789473684,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","San Juan Huactzinco",29053,2019,7688,5400.262877,0.030531,0.01841,"5.6129999999999999E-3",0.011261,0.840899,5400.262877,"NA","NA",0,10.47,0.538111342351717,NA,0.008064516129032258,3.73885,0.913558,0.731027115,75.107527,4654,4137,1844,4075,62,2969,2.639558,24.362404,0.340671,0.458415,0.995807,1.599371,27.807173,0.117066,58.342203,"Muy bajo",41517221,13100927,2222140,5380053,1216297,688838,18908966,0,0,41517221,257221,154764,601845,48614,3451,21295134,12550747,6605445,0,0,0,0,57.9091134839831,NA,19.0157668418537,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","San Lorenzo Axocomanitla",29054,2019,5689,5732.217964,0.010481,0.325993,"2.6250000000000002E-3",0.216241,1,5732.217964,"NA","NA",0,9.99,0.4259096502021445,NA,0.01634733696607488,3.73885,0.923998,0.731027115,79.922112,4545,2423,2159,2330,93,1143,2.29079,24.452316,0.29898,0.158284,0.211045,0.123109,16.153269,0.087889,59.008959,"Muy bajo",32610588,12666630,2810797,5927402,2339637,58754,8448393,0,0,32610588,85613,0,218223,37940,0,20607820,11660992,0,358975,0,0,0,23.1263383297644,NA,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Santa Apolonia Teacalco",29057,2019,4636,6645.477567,0.022492,0.483052,"1.317E-3",0.332947,0.975717,6645.477567,"NA","NA",0,10.5,0.4003451251078516,NA,0.015530629853321829,3.73885,0.893298,0.731027115,77.195946,2840,1856,1803,1784,72,1769,2.988106,23.047896,0.651607,0.130321,0.91225,3.627281,17.803366,100,57.048335,"Muy bajo",30808434,11758124,2494342,6000816,3532475,1214768,5807909,0,0,30808434,47967,0,627730,433,0,19904730,9479456,748118,0,0,0,0,NA,25,23.076923076923,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Santa Catarina Ayometla",29058,2019,9463,4062.849202,0.033945,0.093021,"4.1700000000000001E-3",0.06878,1,4062.849202,"NA","NA",0,9.4,0.4026207333826482,NA,0.013949064778611435,3.73885,0.911257,0.731027115,82.985641,7370,3810,3759,3678,132,2089,3.994918,29.939274,0.370763,0.243644,0.455508,1.302966,20.225733,0.052837,58.195283,"Muy bajo",38446742,17040813,2562686,7859413,1805536,309960,8413311,0,0,38446742,160306,240000,887875,12868,4024,23702492,13439177,0,455023,0,0,0,41.1599625818522,7.14285714285714,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Tlaxcala","Santa Isabel Xiloxoxtla",29060,2019,5443,5998.037479,0.042557,0.140215,"1.3682E-2",0.097339,0.94043,5998.037479,"NA","NA",0,9.6,0.42770530957192726,NA,0.010104721660848796,3.73885,0.916642,0.731027115,84.40246,4326,2328,2008,2273,55,1104,1.925,24.581145,0.516034,0.202728,0.681902,0.626613,21.116505,0,58.539152,"Muy bajo",32647318,11147148,3862226,5397562,3994436,1980242,6265704,0,0,32647318,446695,0,859703,202,0,19613247,9782677,1944794,0,0,0,0,62.5081221572449,NA,NA,103564.84099999999,10.077142857142857,891599,0.11615630008557658
"Veracruz de Ignacio de la Llave","Amatlán de los Reyes",30014,2019,46955,2473.430455,0.103276,0.262066,"3.4500000000000003E-2",0.150731,1,2473.430455,"NA","NA",2,8.5,0.46638270684698113,NA,0.0066446597806410395,2.9518500000000003,0.868791,0.603862605,81.486808,31732,21899,16284,21587,312,15208,5.723699,41.059477,1.478155,0.741258,7.355891,4.299294,22.92984,65.288042,55.483303,"Bajo",116139927,25981128,6369786,27550068,1624063,3860390,38631285,0,0,116139927,4734263,1822548,4829154,542601,65891,36455695,67689775,0,12123207,0,0,0,54.5454545454545,NA,NA,801594.693,9.7091666666666665,3217192,0.2491597309081957
"Veracruz de Ignacio de la Llave","Banderilla",30026,2019,25993,2566.879852,0.12365,0.885234,"3.3078000000000003E-2",0.720769,1,2566.879852,"52.806179","2.0572E-2",1,10.2,0.49613357442388334,NA,0.01184934405416843,2.9518500000000003,0.914333,0.603862605,68.165312,18108,12896,8256,12588,308,7871,3.847511,29.051323,0.080875,0.238774,1.729184,1.58669,22.592106,12.437964,58.391706,"Muy bajo",66720908,19259697,8613232,19734836,4259023,513805,11967090,1372591,0,66720908,3827988,0,4422030,0,0,27130042,31340848,0,1000634,0,0,0,40.0024443901246,11.1111111111111,11.764177226566,801594.693,9.7091666666666665,3217192,0.2491597309081957
"Veracruz de Ignacio de la Llave","Boca del Río",30028,2019,144550,5256.631131,0.344535,1.60857,"0.12468700000000001",1.94779,1,5256.631131,"95.120484000000005","1.8095E-2",2,11.4,0.5247111726046351,NA,0.011393981321342096,2.9518500000000003,0.938551,0.603862605,59.746141,106297,75847,48421,74200,1647,37841,2.361972,22.20687,0.034048,0.04725,0.404408,0.665151,13.281594,1.764787,59.938355,"Muy bajo",759846030,291826633,68268875,242987665,17264399,14775126,91162661,13749666,0,759846030,137785878,0,43152275,68433181,12422205,281678529,216373962,0,19811005,0,0,0,36.2954022988505,NA,NA,801594.693,9.7091666666666665,3217192,0.2491597309081957
"Veracruz de Ignacio de la Llave","Camerino Z. Mendoza",30030,2019,41835,3407.625433,0.08023,2.78838,"2.1635999999999999E-2",1.814418,0.879094,3407.625433,"77.177888999999993","2.2648999999999999E-2",2,9.55,0.4444125732042548,NA,0.01109119158599259,2.9518500000000003,0.875676,0.603862605,79.471072,30270,18592,15615,18128,464,11546,8.791209,35.090347,0.311087,0.26562,8.595563,8.420876,24.530876,16.703717,55.92297,"Bajo",142558010,39784657,9903203,25317360,2143236,0,62180817,3228737,0,142558010,3771889,0,4407081,337451,1538209,50539920,64727385,17236075,0,0,0,0,49.4753626170147,NA,NA,801594.693,9.7091666666666665,3217192,0.2491597309081957
"Veracruz de Ignacio de la Llave","Coatzacoalcos",30039,2019,310698,5021.669293,0.141388,7.864752,"7.6721999999999999E-2",5.883813,0.996471,5021.669293,"452.77513900000002","9.0163999999999994E-2",3,10.34,0.5027711797307997,NA,0.016652826860810176,2.9518500000000003,0.920431,0.603862605,65.358354,242573,156210,98772,151036,5174,67211,3.577829,26.729945,0.240008,0.364718,2.602067,1.298608,19.681721,2.847138,58.781158,"Muy bajo",1560222606,612484258,96298783,289886252,85499855,50686784,245194498,140676330,0,1560222606,139286174,1260275,48869711,20105936,10296860,847382650,487514660,5506340,39495846,0,0,0,50.8241002311332,10.1010101010101,21.4528487085952,801594.693,9.7091666666666665,3217192,0.2491597309081957
"Veracruz de Ignacio de la Llave","Coatzintla",30040,2019,55016,3194.299058,0.130012,1.814151,"2.1245E-2",0.987706,1,3194.299058,"10.481750999999999","3.2810000000000001E-3",2,9.98,0.4916387959866221,NA,0.012032863167078668,2.9518500000000003,0.89343,0.603862605,68.135207,40964,27048,17467,26386,662,13998,5.016259,27.784161,0.353808,0.556245,5.861541,8.852495,19.651062,38.128908,57.05677,"Muy bajo",175737557,32439544,21858781,28941711,2827471,3017983,81906529,576664,0,175737557,5881610,0,6820836,6406752,3738738,35971989,116917632,0,4168874,0,0,0,52.232746955345,23.076923076923,32.8793874299809,801594.693,9.7091666666666665,3217192,0.2491597309081957
